,date,sum,min,max,mean
10432,2009-07-25,7.2,17.9,29.4,23.65
10433,2009-07-26,0,18.5,27.7,23.1
10434,2009-07-27,0,18.4,29.0,23.7
10435,2009-07-28,1.2,18.8,31.0,24.9
10436,2009-07-29,0,19.4,31.4,25.4
10437,2009-07-30,0,19.5,32.2,25.85
10438,2009-07-31,3.5,18.8,24.5,21.65
10439,2009-08-01,1.4,17.4,31.0,24.2
10440,2009-08-02,0,17.8,32.7,25.25
10441,2009-08-03,0,17.1,24.9,21.0
10442,2009-08-04,13.9,16.5,28.6,22.55
10443,2009-08-05,0,18.1,30.0,24.05
10444,2009-08-06,0,16.3,30.7,23.5
10445,2009-08-07,0.1,20.2,31.3,25.75
10446,2009-08-08,6.6,19.3,27.8,23.55
10447,2009-08-09,7.6,18.7,28.0,23.35
10448,2009-08-10,13.2,18.4,26.2,22.299999999999997
10449,2009-08-11,0,18.5,30.0,24.25
10450,2009-08-12,0,17.2,29.7,23.45
10451,2009-08-13,0,18.4,30.1,24.25
10452,2009-08-14,0.1,18.9,29.3,24.1
10453,2009-08-15,0,18.3,30.2,24.25
10454,2009-08-16,0,19.7,30.5,25.1
10455,2009-08-17,0.6,19.8,31.4,25.6
10456,2009-08-18,0,19.1,32.9,26.0
10457,2009-08-19,0,17.9,33.3,25.599999999999998
10458,2009-08-20,0,19.4,33.5,26.45
10459,2009-08-21,0,20.3,33.3,26.799999999999997
10460,2009-08-22,0.8,19.4,26.4,22.9
10461,2009-08-23,2.1,19.4,29.9,24.65
10462,2009-08-24,0,19.8,29.5,24.65
10463,2009-08-25,0,16.9,30.3,23.6
10464,2009-08-26,0,18.2,30.4,24.299999999999997
10465,2009-08-27,0,19.4,32.1,25.75
10466,2009-08-28,0,19.2,32.1,25.65
10467,2009-08-29,0,18.7,25.7,22.2
10468,2009-08-30,0,16.4,27.1,21.75
10469,2009-08-31,0,13.4,28.8,21.1
10470,2009-09-01,0,15.2,30.0,22.6
10471,2009-09-02,0,17.2,30.1,23.65
10472,2009-09-03,2.1,18.8,26.1,22.450000000000003
10473,2009-09-04,0,19.0,22.8,20.9
10474,2009-09-05,10.7,14.9,25.0,19.95
10475,2009-09-06,0,14.1,25.3,19.7
10476,2009-09-07,0,10.0,25.0,17.5
10477,2009-09-08,0,11.7,25.8,18.75
10478,2009-09-09,0,13.2,24.3,18.75
10479,2009-09-10,0,14.3,25.2,19.75
10480,2009-09-11,0,14.8,27.0,20.9
10481,2009-09-12,0,14.7,24.5,19.6
10482,2009-09-13,0,13.4,26.2,19.8
10483,2009-09-14,9.2,12.1,15.2,13.649999999999999
10484,2009-09-15,5.7,10.7,16.4,13.549999999999999
10485,2009-09-16,4.1,13.9,16.5,15.2
10486,2009-09-17,11.5,15.4,24.9,20.15
10487,2009-09-18,0,16.3,25.6,20.950000000000003
10488,2009-09-19,0,14.2,24.8,19.5
10489,2009-09-20,0,12.9,23.6,18.25
10490,2009-09-21,0.2,15.7,25.5,20.6
10491,2009-09-22,0,14.3,25.9,20.1
10492,2009-09-23,0,13.6,26.1,19.85
10493,2009-09-24,0,14.4,25.8,20.1
10494,2009-09-25,0,16.2,23.9,20.049999999999997
10495,2009-09-26,2.3,15.7,21.9,18.799999999999997
10496,2009-09-27,0,13.8,23.9,18.85
10497,2009-09-28,0,10.9,24.2,17.55
10498,2009-09-29,0,12.7,24.3,18.5
10499,2009-09-30,0,10.3,23.9,17.1
10500,2009-10-01,0,17.1,24.2,20.65
10501,2009-10-02,0,15.9,23.4,19.65
10502,2009-10-03,0,10.7,21.4,16.049999999999997
10503,2009-10-04,0,11.4,22.3,16.85
10504,2009-10-05,0,14.3,21.0,17.65
10505,2009-10-06,0,12.0,23.0,17.5
10506,2009-10-07,0,13.9,24.1,19.0
10507,2009-10-08,0,16.0,24.7,20.35
10508,2009-10-09,0,16.3,21.7,19.0
10509,2009-10-10,0.1,14.8,21.6,18.200000000000003
10510,2009-10-11,2,11.3,20.9,16.1
10511,2009-10-12,2.9,12.0,18.0,15.0
10512,2009-10-13,0,11.7,16.3,14.0
10513,2009-10-14,0,6.2,12.7,9.45
10514,2009-10-15,0,4.7,12.6,8.65
10515,2009-10-16,0,1.7,13.9,7.8
10516,2009-10-17,0,1.9,12.6,7.25
10517,2009-10-18,0,0.6,14.1,7.35
10518,2009-10-19,0,1.1,13.4,7.25
10519,2009-10-20,0,6.1,12.0,9.05
10520,2009-10-21,0,4.9,12.2,8.55
10521,2009-10-22,25.2,7.8,11.0,9.4
10522,2009-10-23,5.6,7.9,16.3,12.100000000000001
10523,2009-10-24,0,7.6,19.8,13.7
10524,2009-10-25,0,6.6,16.3,11.45
10525,2009-10-26,0,5.6,16.0,10.8
10526,2009-10-27,0,4.3,15.0,9.65
10527,2009-10-28,0,4.8,14.1,9.45
10528,2009-10-29,0,5.6,16.4,11.0
10529,2009-10-30,0,2.7,16.5,9.6
10530,2009-10-31,0,5.9,14.2,10.05
10531,2009-11-01,0,3.8,13.5,8.65
10532,2009-11-02,0,4.3,7.3,5.8
10533,2009-11-03,29.8,3.9,14.0,8.95
10534,2009-11-04,0,1.3,7.1,4.2
10535,2009-11-05,0.6,1.8,9.7,5.75
10536,2009-11-06,3.7,5.2,10.1,7.65
10537,2009-11-07,0.8,0.0,8.9,4.45
10538,2009-11-08,2.4,6.0,9.6,7.8
10539,2009-11-09,4.1,6.4,10.7,8.55
10540,2009-11-10,0,7.0,13.8,10.4
10541,2009-11-11,0,1.1,13.2,7.1499999999999995
10542,2009-11-12,0,0.7,9.8,5.25
10543,2009-11-13,0,0.4,9.2,4.8
10544,2009-11-14,0,4.0,9.5,6.75
10545,2009-11-15,0,4.7,11.8,8.25
10546,2009-11-16,0,8.9,12.2,10.55
10547,2009-11-17,0,5.6,13.2,9.399999999999999
10548,2009-11-18,0,5.6,14.0,9.8
10549,2009-11-19,0,3.6,12.2,7.8999999999999995
10550,2009-11-20,0,2.6,12.1,7.35
10551,2009-11-21,0,1.7,10.9,6.3
10552,2009-11-22,0,-1.4,7.7,3.1500000000000004
10553,2009-11-23,0,6.2,11.5,8.85
10554,2009-11-24,0,4.3,12.5,8.4
10555,2009-11-25,0,1.4,10.9,6.15
10556,2009-11-26,0,7.3,9.0,8.15
10557,2009-11-27,0,7.7,10.4,9.05
10558,2009-11-28,0,6.7,11.1,8.9
10559,2009-11-29,0,6.4,8.7,7.55
10560,2009-11-30,31.8,5.5,7.4,6.45
10561,2009-12-01,29.5,5.2,8.3,6.75
10562,2009-12-02,5.2,1.8,8.3,5.050000000000001
10563,2009-12-03,0,0.9,6.4,3.6500000000000004
10564,2009-12-04,5.2,0.9,8.0,4.45
10565,2009-12-05,9.7,1.6,8.8,5.2
10566,2009-12-06,0,1.7,6.4,4.05
10567,2009-12-07,0,2.0,6.8,4.4
10568,2009-12-08,4.5,4.9,9.4,7.15
10569,2009-12-09,1.8,5.7,12.2,8.95
10570,2009-12-10,0,2.8,8.1,5.449999999999999
10571,2009-12-11,0,-0.8,8.9,4.05
10572,2009-12-12,0,1.0,9.7,5.35
10573,2009-12-13,0,0.4,5.6,3.0
10574,2009-12-14,0,-0.9,4.7,1.9000000000000001
10575,2009-12-15,0,-3.9,2.4,-0.75
10576,2009-12-16,0,-6.0,1.8,-2.1
10577,2009-12-17,0,-5.6,1.2,-2.1999999999999997
10578,2009-12-18,0,-5.8,-1.2,-3.5
10579,2009-12-19,0,-3.5,2.1,-0.7
10580,2009-12-20,0,-8.6,-2.0,-5.3
10581,2009-12-21,0,-9.5,-1.9,-5.7
10582,2009-12-22,2.4,-4.3,0.5,-1.9
10583,2009-12-23,24.1,0.1,3.3,1.7
10584,2009-12-24,16.2,1.4,4.0,2.7
10585,2009-12-25,53.5,2.8,9.0,5.9
10586,2009-12-26,17.5,1.9,6.2,4.05
10587,2009-12-27,0,-2.3,3.8,0.75
10588,2009-12-28,0,-3.5,2.9,-0.30000000000000004
10589,2009-12-29,0,-3.8,3.6,-0.09999999999999987
10590,2009-12-30,0,0.2,4.2,2.2
10591,2009-12-31,2.1,1.9,3.9,2.9
11688,2013-01-01,0,-2.6,4.3,0.8499999999999999
11689,2013-01-02,1.3,0.4,4.9,2.6500000000000004
11690,2013-01-03,0,0.2,6.2,3.2
11691,2013-01-04,0,-0.6,6.4,2.9000000000000004
11692,2013-01-05,0,-1.1,17.7,8.299999999999999
11693,2013-01-06,0,2.1,16.3,9.200000000000001
11694,2013-01-07,0,1.3,15.3,8.3
11695,2013-01-08,0,-0.5,6.3,2.9
11696,2013-01-09,0,0.9,7.4,4.15
11697,2013-01-10,0,0.6,6.5,3.55
11698,2013-01-11,0,-1.0,6.1,2.55
11699,2013-01-12,0,-2.7,6.2,1.75
11700,2013-01-13,0,0.4,4.3,2.35
11701,2013-01-14,6,2.1,5.5,3.8
11702,2013-01-15,2.2,1.3,4.9,3.1
11703,2013-01-16,3.7,1.2,4.2,2.7
11704,2013-01-17,0,3.1,6.0,4.55
11705,2013-01-18,0,-2.0,5.4,1.7000000000000002
11706,2013-01-19,0,-2.0,2.9,0.44999999999999996
11707,2013-01-20,0.8,0.1,1.7,0.9
11708,2013-01-21,6.6,0.7,3.6,2.15
11709,2013-01-22,3.3,-0.1,7.1,3.5
11710,2013-01-23,0,0.0,5.4,2.7
11711,2013-01-24,0,1.3,5.6,3.4499999999999997
11712,2013-01-25,0,2.4,7.5,4.95
11713,2013-01-26,0,-2.1,3.9,0.8999999999999999
11714,2013-01-27,0,-3.3,3.5,0.10000000000000009
11715,2013-01-28,0,-0.8,4.1,1.65
11716,2013-01-29,0,-2.9,6.7,1.9000000000000001
11717,2013-01-30,0,-0.7,6.2,2.75
11718,2013-01-31,0,-1.2,8.7,3.7499999999999996
11719,2013-02-01,0,-1.4,7.3,2.95
11720,2013-02-02,0.8,2.2,10.0,6.1
11721,2013-02-03,2.9,1.7,9.1,5.3999999999999995
11722,2013-02-04,0,0.0,8.0,4.0
11723,2013-02-05,0,-2.2,6.3,2.05
11724,2013-02-06,0.8,0.8,7.4,4.1000000000000005
11725,2013-02-07,0,-0.3,8.9,4.3
11726,2013-02-08,0,-0.8,7.0,3.1
11727,2013-02-09,0,-0.8,5.7,2.45
11728,2013-02-10,0,-3.4,2.2,-0.5999999999999999
11729,2013-02-11,0,-3.0,-0.3,-1.65
11730,2013-02-12,1.3,-1.8,2.1,0.15000000000000002
11731,2013-02-13,0.1,0.5,8.5,4.5
11732,2013-02-14,0,-1.5,6.1,2.3
11733,2013-02-15,0,-2.1,7.6,2.75
11734,2013-02-16,0,-1.9,8.0,3.05
11735,2013-02-17,0,-0.6,8.3,3.8500000000000005
11736,2013-02-18,0.7,0.4,8.5,4.45
11737,2013-02-19,0,-1.2,7.6,3.1999999999999997
11738,2013-02-20,0,-1.7,8.1,3.1999999999999997
11739,2013-02-21,0,0.4,5.4,2.9000000000000004
11740,2013-02-22,5.8,-1.4,3.8,1.2
11741,2013-02-23,0,-2.9,5.1,1.0999999999999999
11742,2013-02-24,0.5,-0.1,3.1,1.5
11743,2013-02-25,0.2,-0.6,6.1,2.75
11744,2013-02-26,0,0.7,8.2,4.449999999999999
11745,2013-02-27,0,2.6,9.6,6.1
11746,2013-02-28,0,3.4,12.6,8.0
11747,2013-03-01,0,1.9,13.6,7.75
11748,2013-03-02,0,0.3,13.3,6.800000000000001
11749,2013-03-03,0,2.2,15.0,8.6
11750,2013-03-04,0,0.7,15.8,8.25
11751,2013-03-05,0,-0.2,12.6,6.2
11752,2013-03-06,0,5.5,8.9,7.2
11753,2013-03-07,2.7,5.1,11.6,8.35
11754,2013-03-08,2.7,8.0,12.5,10.25
11755,2013-03-09,5.8,8.9,11.4,10.15
11756,2013-03-10,5.6,7.7,15.2,11.45
11757,2013-03-11,0,7.5,15.5,11.5
11758,2013-03-12,0.4,6.8,14.4,10.6
11759,2013-03-13,2.1,7.0,12.3,9.65
11760,2013-03-14,0.4,3.3,8.9,6.1
11761,2013-03-15,0,2.0,6.9,4.45
11762,2013-03-16,0,-0.8,9.2,4.199999999999999
11763,2013-03-17,0,2.3,8.0,5.15
11764,2013-03-18,17.5,0.5,2.2,1.35
11765,2013-03-19,20.8,0.4,8.8,4.6000000000000005
11766,2013-03-20,0,0.1,10.4,5.25
11767,2013-03-21,3.5,5.5,14.3,9.9
11768,2013-03-22,0,3.8,16.0,9.9
11769,2013-03-23,0,2.8,12.9,7.85
11770,2013-03-24,0,6.5,9.4,7.95
11771,2013-03-25,13.2,5.0,10.6,7.8
11772,2013-03-26,2.7,2.9,5.3,4.1
11773,2013-03-27,0.6,3.6,8.0,5.8
11774,2013-03-28,0,2.5,9.2,5.85
11775,2013-03-29,13.5,2.3,8.5,5.4
11776,2013-03-30,0.3,6.6,9.0,7.8
11777,2013-03-31,21.5,6.5,14.8,10.65
11778,2013-04-01,0,3.5,13.1,8.3
11779,2013-04-02,0,6.0,16.1,11.05
11780,2013-04-03,0,7.9,16.3,12.100000000000001
11781,2013-04-04,0,7.8,14.7,11.25
11782,2013-04-05,2.5,7.4,12.0,9.7
11783,2013-04-06,2.6,8.1,16.4,12.25
11784,2013-04-07,0,9.7,14.2,11.95
11785,2013-04-08,0.1,6.5,10.2,8.35
11786,2013-04-09,0.1,6.3,12.8,9.55
11787,2013-04-10,0,6.4,18.5,12.45
11788,2013-04-11,0.2,8.1,13.8,10.95
11789,2013-04-12,5.2,10.5,17.4,13.95
11790,2013-04-13,0.2,10.2,21.0,15.6
11791,2013-04-14,0,10.2,22.4,16.299999999999997
11792,2013-04-15,0,8.4,24.3,16.35
11793,2013-04-16,0,13.2,24.4,18.799999999999997
11794,2013-04-17,0,11.3,24.9,18.1
11795,2013-04-18,0,11.0,26.8,18.9
11796,2013-04-19,0,11.7,25.1,18.4
11797,2013-04-20,9,9.4,11.5,10.45
11798,2013-04-21,21.6,9.9,16.3,13.100000000000001
11799,2013-04-22,0.9,10.1,14.2,12.149999999999999
11800,2013-04-23,0.7,10.7,19.4,15.049999999999999
11801,2013-04-24,0,8.5,22.7,15.6
11802,2013-04-25,0,8.6,24.7,16.65
11803,2013-04-26,0,11.1,20.1,15.600000000000001
11804,2013-04-27,0,12.5,17.1,14.8
11805,2013-04-28,27.3,12.3,21.5,16.9
11806,2013-04-29,3.6,13.8,18.1,15.950000000000001
11807,2013-04-30,8.6,13.6,20.0,16.8
11808,2013-05-01,0.9,13.8,22.9,18.35
11809,2013-05-02,0.6,13.3,23.0,18.15
11810,2013-05-03,10.5,11.9,24.1,18.0
11811,2013-05-04,0.2,10.2,24.6,17.4
11812,2013-05-05,0,14.0,23.2,18.6
11813,2013-05-06,1.5,13.3,21.9,17.6
11814,2013-05-07,0.5,13.8,20.2,17.0
11815,2013-05-08,1,13.6,24.5,19.05
11816,2013-05-09,0.5,12.0,26.5,19.25
11817,2013-05-10,1.7,14.4,17.9,16.15
11818,2013-05-11,12.1,12.4,20.4,16.4
11819,2013-05-12,0.1,12.2,21.2,16.7
11820,2013-05-13,0.6,10.3,22.2,16.25
11821,2013-05-14,0,8.7,23.8,16.25
11822,2013-05-15,0,12.3,24.0,18.15
11823,2013-05-16,4.5,11.5,14.0,12.75
11824,2013-05-17,56.9,11.2,14.9,13.05
11825,2013-05-18,12.3,9.1,21.1,15.100000000000001
11826,2013-05-19,5.7,11.7,17.8,14.75
11827,2013-05-20,8.1,10.8,19.0,14.9
11828,2013-05-21,0,8.7,20.2,14.45
11829,2013-05-22,0.1,8.9,22.8,15.850000000000001
11830,2013-05-23,0,10.3,23.1,16.700000000000003
11831,2013-05-24,37.3,7.4,12.7,10.05
11832,2013-05-25,0.3,7.2,16.6,11.9
11833,2013-05-26,0,5.1,20.0,12.55
11834,2013-05-27,0,9.0,21.1,15.05
11835,2013-05-28,0,13.5,20.8,17.15
11836,2013-05-29,6.6,11.6,18.4,15.0
11837,2013-05-30,3.2,10.4,16.1,13.25
11838,2013-05-31,0,10.4,19.1,14.75
11839,2013-06-01,0,11.6,22.5,17.05
11840,2013-06-02,0,10.1,25.0,17.55
11841,2013-06-03,0,16.2,25.1,20.65
11842,2013-06-04,0,15.8,26.1,20.950000000000003
11843,2013-06-05,3,14.9,25.4,20.15
11844,2013-06-06,15.2,12.7,25.6,19.15
11845,2013-06-07,0,13.7,26.8,20.25
11846,2013-06-08,0,13.7,27.0,20.35
11847,2013-06-09,0,13.9,23.0,18.45
11848,2013-06-10,25.1,13.5,21.3,17.4
11849,2013-06-11,0,12.4,26.9,19.65
11850,2013-06-12,0,11.9,28.3,20.1
11851,2013-06-13,0,11.5,27.9,19.7
11852,2013-06-14,0,16.2,28.2,22.2
11853,2013-06-15,0,20.4,29.1,24.75
11854,2013-06-16,0,18.3,30.1,24.200000000000003
11855,2013-06-17,0,19.7,31.2,25.45
11856,2013-06-18,0,19.3,29.9,24.6
11857,2013-06-19,0.7,19.0,32.5,25.75
11858,2013-06-20,0,21.0,33.4,27.2
11859,2013-06-21,0,18.0,29.9,23.95
11860,2013-06-22,0,17.4,29.2,23.299999999999997
11861,2013-06-23,0,15.3,30.4,22.85
11862,2013-06-24,51.9,11.9,19.6,15.75
11863,2013-06-25,1.2,14.6,26.3,20.45
11864,2013-06-26,0,15.8,26.3,21.05
11865,2013-06-27,0,12.5,22.9,17.7
11866,2013-06-28,15.8,11.3,21.5,16.4
11867,2013-06-29,0,11.1,21.0,16.05
11868,2013-06-30,0,10.2,29.4,19.799999999999997
11869,2013-07-01,0,13.7,27.4,20.549999999999997
11870,2013-07-02,1.2,15.0,28.4,21.7
11871,2013-07-03,0.1,17.4,27.4,22.4
11872,2013-07-04,0,17.9,33.3,25.599999999999998
11873,2013-07-05,0,18.4,35.3,26.849999999999998
11874,2013-07-06,0,19.9,33.7,26.8
11875,2013-07-07,7.3,18.1,33.1,25.6
